id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5003799,2/1 Mary Pop Apartments 2 miles from the beach,454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.0344,-80.14156,Entire home/apt,114,2,17,2024-01-07,0.14,16,113,1,
5006441,Quiet Pool Home - Walk to the Beach and Town!,6422630,Erik,,Lauderdale By The Sea,26.1861,-80.10306,Entire home/apt,400,7,58,2024-03-05,0.48,2,20,1,
5014677,Make Yourself at Home Two,7259492,Alda,,Miramar,25.98605,-80.31564,Private room,68,180,30,2024-06-01,0.25,2,269,1,
5030079,Best location in Pompano beach with chip and putt.,25965138,Dan,,Pompano Beach,26.24686,-80.08809,Entire home/apt,276,2,80,2024-12-01,0.85,9,307,21,
5057196,Cozy 1 Bed in Ft. Lauderdale Beach,25848020,Elle,,Fort Lauderdale,26.12105,-80.13905,Entire home/apt,229,7,1,2015-02-28,0.01,3,365,0,
5069031,My Beach Oasis - 1brm/1bath + SofaBed- Communal Po,17469794,Valerie,,Hollywood,26.0227,-80.11582,Entire home/apt,70,1,26,2024-11-02,0.23,34,242,9,
5078835,Super nice 3BR/2BA Condo on Ground floor,14751091,Philip,,Deerfield Beach,26.31815,-80.14527,Entire home/apt,201,14,33,2024-10-11,0.31,4,28,10,
5089651,"1/2 block from beach 🏖 free WiFi, fitness center",26293939,Rebecca,,Pompano Beach,26.2541,-80.08886,Entire home/apt,128,2,249,2024-11-27,2.13,1,326,24,
5101983,Pompano Beach Private Ocean Cottage Unit 13,7573341,Robert,,Pompano Beach,26.24432,-80.08659,Entire home/apt,171,4,332,2024-10-07,2.83,2,283,27,
5117254,Spécial décembre condo  on the beach Hollywood fl,26400007,Johanne,,Hollywood,25.99089,-80.11799,Entire home/apt,200,7,2,2017-02-02,0.02,1,325,0,
5144719,Spacious 2BR Suite w/private bath,6981777,Olga,,Hollywood,26.01681,-80.22923,Private room,99,2,3,2016-08-26,0.03,5,354,0,
5201911,2 Bed/2 Bath Condo in Las Olas,25848020,Elle,,Fort Lauderdale,26.12101,-80.13731,Entire home/apt,289,7,0,,,3,357,0,
5215679,Beach-5min•4 Ensuite Bathrooms•Hot Tub,25057846,Justin,,Fort Lauderdale,26.105465,-80.108528,Entire home/apt,495,1,77,2024-11-17,2.05,1,255,30,
5238751,Cozy Room,10601274,Giuliana,,Fort Lauderdale,26.09892,-80.14773,Private room,50,30,41,2023-04-30,0.34,1,359,0,
5251709,Charming Private Villa - 1bedrm/1bath & kitchen,27053200,Jay And Madi,,Pompano Beach,26.23023,-80.10888,Entire home/apt,135,2,372,2024-11-30,3.10,1,278,18,
5268379,Clothes optional Tranquil Private room Paradise.,11885471,Pokky,,Oakland Park,26.17417,-80.15201,Private room,97,2,371,2024-11-15,3.09,1,209,7,
5271972,Joyful Beach Villa Warm Pool 2.5 blocks to Sand!,22134830,Sandra,,Lauderdale By The Sea,26.19696,-80.09899,Entire home/apt,896,2,64,2024-11-10,0.56,2,19,4,
5395192,Clean and Contemporary in Sunny Dania Beach!,27966495,Gaia,,Dania Beach,26.05739,-80.13497,Entire home/apt,260,7,48,2024-08-27,0.41,1,68,3,
5410528,Hidden Gem Studio Apartment,28047151,Jacki,,Fort Lauderdale,26.13248,-80.1259,Private room,128,1,196,2024-04-07,1.64,1,75,16,
5424623,Spacious private room w/free parking,6981777,Olga,,Hollywood,26.01752,-80.2281,Private room,50,2,6,2019-11-17,0.06,5,349,0,
5445232,A Clean &Quiet Piece of Paradise -2 Bedroom,11553282,Lorraine & Greg,,Pompano Beach,26.21081,-80.11964,Entire home/apt,194,1,583,2024-12-23,4.89,4,177,53,
5457772,Fort Lauderdale Townhome,16594981,Gregory,,Fort Lauderdale,26.12904,-80.12418,Entire home/apt,650,5,0,,,1,365,0,
5581517,"Private Terrace, beach: 0.2 mile, F.Lauderdale, 2r",28939001,Olivier,,Fort Lauderdale,26.16438,-80.10062,Entire home/apt,139,2,116,2024-11-05,0.98,6,48,10,
5601522,"Large 4/4 House Beach, Entertainment, Nightlife",29040778,Kyan,,Hollywood,26.00991,-80.13823,Entire home/apt,666,2,52,2023-10-31,0.44,5,348,0,
5607730,Spacious Private Room w/Library in Waterfront Home,20240198,Bill,,Hollywood,26.01231,-80.1689,Private room,65,1,535,2024-12-10,4.53,6,323,84,
5623151,Condo at Tennis Club,24476265,Bruce,,Fort Lauderdale,26.15099,-80.14944,Entire home/apt,80,30,18,2024-12-07,0.16,2,260,2,
5628197,#3: Work from Home!  Two desks & office chairs,4246703,Matthew,,Fort Lauderdale,26.151352,-80.120438,Entire home/apt,178,2,450,2024-12-16,3.78,83,177,32,
5640029,1 BR Close to Everything!  Studio also available,28011754,Bobby,,Fort Lauderdale,26.13102,-80.13575,Entire home/apt,133,6,20,2022-03-17,0.19,2,178,0,
5640200,BEST DEAL on the BEACH @ Hollywood Beach  FLORIDA,29229680,Sunshine,,Hollywood,25.99242,-80.11737,Entire home/apt,129,30,8,2023-12-01,0.08,7,209,0,
5649421,2 miles from the beach #104 2/1 Renovated 5/2023,454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.0339584,-80.14204149999999,Entire home/apt,119,7,18,2024-11-01,0.15,16,16,8,
5661115,"SOLAR! PRIVATE APARTMENT FOR 2, WITH POOL ACCESS!",29345759,Jim,,Fort Lauderdale,26.10717,-80.13598,Entire home/apt,5590,1,198,2019-07-25,1.67,7,357,0,
5665799,Charming Beach Villa w/ Pool Fort Lauderdale Beach,12705227,Rhona,,Fort Lauderdale,26.161369,-80.102455,Entire home/apt,354,2,106,2024-04-24,0.90,2,335,5,
5708185,XL 2BR/2BA Hollywood Beach Ocean!,26931782,Max,,Hollywood,26.00276,-80.1193,Entire home/apt,350,120,6,2017-09-06,0.06,2,30,0,
5715433,3 BR So. Fla Heated Pool Home on 5star Golf course,29630633,Richard,,Plantation,26.11038,-80.28182,Entire home/apt,275,5,3,2024-01-01,0.07,3,244,1,
5747289,"2 bedrooms at the beach, family friendly",29811867,Sheila,,Hollywood,25.9873,-80.11862,Entire home/apt,1000,10,33,2021-03-03,0.29,1,235,0,
5760292,So Fla Vacation Pool Home on prestigious Fairway,29630633,Richard,,Plantation,26.10974,-80.28156,Entire home/apt,275,5,4,2021-11-30,0.04,3,244,0,
5769668,"2 miles from the beach, sleeps 5",454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.0339584,-80.14204149999999,Entire home/apt,125,7,17,2024-10-22,0.14,16,16,5,
5773722,"SKY PRIVATE APARTMENT FOR 2, WITH POOL ACCESS!",29345759,Jim,,Fort Lauderdale,26.10561,-80.13618,Private room,6690,1,123,2019-07-24,1.04,7,365,0,
5777176,Welcome to Sunrise!,29974230,Sue,,Sunrise,26.16001,-80.23723,Private room,65,2,153,2024-11-19,1.29,1,129,14,
5806705,3/2 House with pool,30126911,Rafael,,Pembroke Pines,26.00424,-80.22533,Entire home/apt,129,3,145,2024-12-09,1.32,1,305,14,
5823577,Fort Lauderdale Waterfront Villa,25716954,Natasha,,Fort Lauderdale,26.19975,-80.13046,Entire home/apt,250,5,97,2024-10-20,0.85,2,278,2,
5848895,"Large 4/4 House Beach, Entertainment, Nightlife",29040778,Kyan,,Hollywood,26.01106,-80.13838,Entire home/apt,666,2,6,2024-06-11,0.08,5,348,2,
5860328,The best of two Worlds,11068214,Ronald,,Hallandale Beach,25.9871,-80.11775,Entire home/apt,280,5,52,2024-12-08,0.46,3,135,11,
5881937,1 Bedroom in the Heart of Sawgrass,25848020,Elle,,Sunrise,26.14304,-80.31545,Entire home/apt,249,180,0,,,3,364,0,
5884333,Bimini Breeze Apt.4 - pool- beach,8556229,Ofir,,Pompano Beach,26.2358,-80.10071,Entire home/apt,80,2,103,2022-10-24,0.88,3,55,0,
5956900,Walk to the Beach Coral Reef Waterfront Pool House,9743916,Michelle,,Lauderdale By The Sea,26.20689,-80.09551,Entire home/apt,1350,7,17,2023-11-26,0.21,11,298,0,
5979587,Cozy 15th floor Ocean Front,20474214,Fabiana,,Hollywood,25.98907,-80.11747,Entire home/apt,176,6,13,2024-02-10,0.12,6,122,2,
5999842,Tides Great condo on the beach! Big promotions,6439113,Ines,,Hollywood,25.98795,-80.11827,Entire home/apt,241,3,41,2024-10-14,0.36,2,197,4,
6031423,Studio w pool & seperate entrance .,29622548,Solvita,,Hollywood,26.03155,-80.15407,Entire home/apt,99,30,13,2024-09-30,0.12,1,307,1,
6064917,UPSCALE APARTMENT  STEPS TO THE BEACH -HEATED POOL,31472848,Janice,,Pompano Beach,26.25393,-80.08852,Entire home/apt,165,3,43,2023-04-01,0.39,2,286,0,
6079175,Best location in downtown Hollywood,31555794,Eddie,,Hollywood,26.01024,-80.1464,Private room,182,1,1,2018-04-10,0.01,8,365,0,
6079479,Best location in downtown Hollywood,31555794,Eddie,,Hollywood,26.0094,-80.14541,Private room,182,1,2,2020-03-16,0.02,8,365,0,
6079620,Best location in downtown Hollywood,31555794,Eddie,,Hollywood,26.00828,-80.14538,Private room,182,1,2,2021-05-29,0.04,8,365,0,
6079796,Best location in downtown Hollywood,31555794,Eddie,,Hollywood,26.00869,-80.14475,Private room,207,2,0,,,8,365,0,
6082275,"THE TIDES, great condo on the beach!",15362033,Ana,,Hollywood,25.98859,-80.11949,Entire home/apt,152,2,24,2024-07-06,0.21,26,22,3,
6088111,Miami Hollywood Incredible Ocean View Condo,31595811,Miami Rent Apart,,Hollywood,25.98828,-80.11848,Entire home/apt,145,1,14,2024-03-10,0.20,45,304,1,
6102192,"Ocean Manor, Beach, Balcony,Kitchen, Studio Apt.",5324933,S,,Fort Lauderdale,26.17801,-80.09695,Entire home/apt,133,2,261,2024-12-15,2.24,1,220,26,
6103165,"THE TIDES, departamento vacacional en la playa!",15362033,Ana,,Hollywood,25.98886,-80.11739,Entire home/apt,164,2,45,2024-05-06,0.41,26,76,5,
6108545,Tropical Paradise I,16931093,Kevin W,,Fort Lauderdale,26.14178,-80.14624,Entire home/apt,105,3,375,2024-12-20,3.25,2,304,22,
6162938,Cottage By The Beach,31969535,Hugo Fabio,,Fort Lauderdale,26.1092,-80.1085,Entire home/apt,90,29,57,2024-12-18,0.49,1,210,5,
6210339,"4 Px partial sea view, - Rent.Apart.Hollywood",11509065,Marcos,,Hollywood,26.016502380371094,-80.11727905273438,Entire home/apt,186,3,53,2024-10-15,0.73,10,114,11,
6231165,Sunny Twin Daybed 9min to Beach/Boca Rsrt,22267267,Dee,,Lighthouse Point,26.26663,-80.09807,Private room,39,90,25,2022-02-12,0.22,1,359,0,
6258979,HomeAtSun: Ocean Line Beach Access. Near Malls,32410590,Chris,,Hollywood,25.98869,-80.11806,Entire home/apt,334,4,283,2024-12-09,2.43,2,255,20,
6271547,Miami Hollywood Precioso Condo Parcial Ocean View,31595811,Miami Rent Apart,,Hollywood,25.98921,-80.11854,Entire home/apt,145,1,9,2024-03-23,0.09,45,289,2,
6276259,"*Steps from Beach, Free Parking, Full Kitchen*",29589820,Cabana Carioca,,Deerfield Beach,26.320234,-80.077324,Entire home/apt,197,2,141,2024-12-16,1.29,3,76,27,
6276494,Coastal Retreat | Steps to the Beach & Dining,29589820,Cabana Carioca,,Deerfield Beach,26.31979,-80.07684,Entire home/apt,145,2,122,2024-12-21,1.12,3,77,21,
6276635,Seaside Escape | Stroll to Beach & Top Restaurants,29589820,Cabana Carioca,,Deerfield Beach,26.32061,-80.07672,Entire home/apt,172,2,147,2024-12-16,1.34,3,45,17,
6286538,Solife- Brand new two bedroom apartment,32707611,Samio,,Oakland Park,26.19765,-80.14948,Entire home/apt,108,1,149,2024-12-09,5.20,3,66,67,
6304834,PRIVATE TWO BEDROOM HOUSE WITH POOL ACCESS!,29345759,Jim,,Fort Lauderdale,26.11422,-80.1335,Entire home/apt,9108,1,230,2019-07-10,1.96,7,365,0,
6342964,"Sunny, private patio & gas grill",4246703,Matthew,,Fort Lauderdale,26.13964,-80.129,Entire home/apt,118,1,417,2024-12-17,3.57,83,167,18,
6368676,"Gay Owned, Private Pool Home: Pool View Apartment",5984799,Arnie & Jacob,,Fort Lauderdale,26.15051,-80.14144,Entire home/apt,200,4,28,2024-12-02,0.25,2,275,1,
6381557,"THE TIDES, beautiful apartment at the beach!",15362033,Ana,,Hollywood,25.98845,-80.11896,Entire home/apt,197,5,41,2024-03-25,0.37,26,17,4,
6412813,Miami Hollywood Spacious One with ocean view,31595811,Miami Rent Apart,,Hollywood,25.9894,-80.11754,Entire home/apt,204,1,15,2024-04-22,0.14,45,233,1,
6414375,Miami Hollywood Condo With Pool And Ocean View,31595811,Miami Rent Apart,,Hollywood,25.98955,-80.11772,Entire home/apt,193,1,7,2023-04-05,0.12,45,300,0,
6414801,Miami Hollywood Great One Bedroom Condo Ocean View,31595811,Miami Rent Apart,,Hollywood,25.98976,-80.11719,Entire home/apt,152,1,4,2024-03-12,0.06,45,282,1,
6421080,Tides Directly Access on the Beach,12878437,Vicky,,Hollywood,25.98703,-80.11897,Entire home/apt,324,5,37,2024-03-12,0.34,11,331,2,
6422068,"""The Beach Pad"" in Hollywood Beach Florida",33505761,Rudy & Marina,,Hollywood,26.00092,-80.11775,Entire home/apt,250,3,159,2024-12-08,1.66,1,261,13,
6422093,Incredible Ocean View!!!,12878437,Vicky,,Hollywood,25.98734,-80.11898,Entire home/apt,286,3,68,2024-12-22,0.61,11,104,11,
6423199,"Sian, 1 Bedroom, 1 Bath, Toilet",12878437,Vicky,,Hallandale Beach,25.98651,-80.11766,Entire home/apt,300,4,5,2022-02-08,0.05,11,278,0,
6451079,UPSCALE APARTMENT 1/2 BLK TO THE BEACH -SALT POOL,31472848,Janice,,Pompano Beach,26.25412,-80.087204,Entire home/apt,175,3,19,2024-03-26,0.16,2,299,1,
6465493,"LOCATION, LOCATION, LOCATION",33769556,Frank X,,Pompano Beach,26.2569,-80.0913,Entire home/apt,995,3,15,2024-07-09,0.19,1,88,1,
6465795,"Beachfront property  #9 1 Bedroom, Full kitchen",24968522,Terri,,Pompano Beach,26.24681854248047,-80.0860366821289,Entire home/apt,225,3,10,2024-10-19,0.37,3,256,6,
6486377,"THE TIDES, great ocean view apartment!",15362033,Ana,,Hollywood,25.98924,-80.11949,Entire home/apt,231,5,67,2024-09-02,0.60,26,37,5,
6488125,Directly On The Beach!  Studio Full kitchen,24968522,Terri,,Pompano Beach,26.24767,-80.08695,Private room,169,3,9,2024-08-13,0.08,3,255,2,
6488748,Beachfront Complex Condo 7 2nd floor,24968522,Terri,,Pompano Beach,26.24702,-80.08587,Private room,240,3,0,,,3,259,0,
6560553,Fort Lauderdale Yacht and Beach Club,34314465,Michael,,Fort Lauderdale,26.12744,-80.10649,Entire home/apt,306,2,168,2024-12-02,1.46,1,317,35,
6566097,"""Super Paradise"" Pool, Tiki-Hut and Waterview!",34345742,"Bill, Heidi & Hebi",,Fort Lauderdale,26.20566,-80.12117,Entire home/apt,332,5,5,2021-06-09,0.04,12,84,0,
6608723,Charming Pool Cottage with Laundry and Parking,345885,Melissa Clemencia,,Miramar,25.97779,-80.23811,Entire home/apt,159,14,24,2020-03-28,0.22,1,365,0,
6644230,5-Min From Beach • Breathtaking Views,31610674,Isaac,,Hallandale Beach,25.98517,-80.12242,Entire home/apt,145,1,93,2024-12-07,1.90,34,358,8,
6661977,"Very clean studio, beach: 0.2 mile, F.Lauderdale",28939001,Olivier,,Fort Lauderdale,26.16438,-80.10062,Entire home/apt,125,2,127,2024-12-08,1.14,6,87,18,
6704149,"BEST ROOM FOR 2, POOL HOUSE CLOSE TO AIR/SEA PORT!",29345759,Jim,,Fort Lauderdale,26.10632,-80.13497,Private room,755,1,331,2019-06-15,2.86,7,365,0,
6713350,Quiet Tropical House,35146998,Gabriel,,Oakland Park,26.1853,-80.12883,Entire home/apt,150,14,54,2024-12-15,0.56,1,174,7,
6782554,Fantastic Location in WIlton Manors,35504021,Haim,,Wilton Manors,26.16157,-80.1382,Private room,105,1,26,2024-12-16,0.30,3,322,3,
6782653,Heart of Wilton Manors,35504021,Haim,,Wilton Manors,26.16229,-80.13759,Private room,105,1,102,2024-10-29,1.20,3,322,3,
6812827,Private Room and Bathroom in Heart of S. Florida,20240198,Bill,,Hollywood,26.01073,-80.16852,Private room,90,1,365,2024-12-10,3.14,6,283,67,
6842231,"Walk to Beach, private bedroom and bath",118556,Jackye,,Pompano Beach,26.24076,-80.08887,Private room,80,3,16,2024-03-17,0.15,1,333,1,
6851230,PRIVATE BED/BATH FOR 2--POOL HOUSE!,29345759,Jim,,Fort Lauderdale,26.10553,-80.13644,Private room,5300,1,331,2019-06-15,2.86,7,365,0,
6851770,BEST ROOM FOR 2/3 IN POOL HOUSE BY AIR/CRUISE PORT,29345759,Jim,,Fort Lauderdale,26.10759,-80.13671,Private room,5540,1,272,2019-05-19,2.35,7,365,0,
6910081,1bed1bath apt K-size bed &kitchen. Unit 2410A,36211481,Milan,,Hallandale Beach,25.98624,-80.12343,Entire home/apt,,4,50,2024-07-04,0.49,3,0,7,
6910090,ExecutiveSuite/Hotel/Standard Room. Unit 2410B,36211481,Milan,,Hallandale Beach,25.98624,-80.12343,Entire home/apt,,3,75,2024-04-24,0.65,3,0,7,
6910100,2bed/2bath Apartment. 24th floor,36211481,Milan,,Hallandale Beach,25.98624,-80.12343,Entire home/apt,,3,78,2024-03-31,0.74,3,0,6,
6924922,LUXURIOUS APARTMENT WITH INCREDIBLE WATER VIEWS,36293819,Apartment,,Hallandale Beach,25.98514,-80.12396,Entire home/apt,428,10,18,2022-04-02,0.17,3,365,0,
6959384,Luxury pool home close to beach & city center!,31163305,Gabriela,,Fort Lauderdale,26.19694,-80.12883,Entire home/apt,240,31,6,2020-08-28,0.05,2,365,0,
6971295,Short Walk to Ft Lauderdale Beach,25815098,Laurie,,Fort Lauderdale,26.13641,-80.10585,Entire home/apt,247,3,76,2024-11-30,0.78,1,297,10,
6987431,Luxury Penthouse On The Beach 3/3 Oceanfront Condo,2001930,Dmitri,,Hallandale Beach,25.98629,-80.11789,Entire home/apt,749,3,35,2024-11-25,0.35,25,316,2,
7017750,"CONDO, 1 MILE TO BEACH POOL PARKING & WIFI",899093,Sharone,,Hallandale Beach,25.98062,-80.12689,Entire home/apt,100,30,35,2024-11-27,0.32,7,88,2,
7091387,Sunlit room w/private bathroom & entrance,6981777,Olga,,Hollywood,26.01681,-80.22923,Private room,60,2,17,2024-12-16,0.15,5,361,2,
7125028,Studio steps away from the ocean!,21577390,Maria And Carlos,,Lauderdale By The Sea,26.2123,-80.09203,Entire home/apt,141,5,42,2024-02-13,0.38,1,303,5,
7194115,Pompano Bch-minutes from the beach,37337531,Rosa Maria,,Pompano Beach,26.26733,-80.10408,Private room,62,3,132,2024-10-09,1.23,1,269,22,
7226680,Wyndham Palm Aire Resort and Spa,36119859,Michael,,Pompano Beach,26.22615,-80.15821,Entire home/apt,,7,1,2022-01-05,0.03,4,364,0,
7235830,Master Suite w/Private Bathroom in Waterfront Home,20240198,Bill,,Hollywood,26.01086,-80.16927,Private room,90,1,151,2024-12-07,1.31,6,343,46,
7235972,Sunny Zen Room with Double Ocean Views,26931782,Max,,Hollywood,26.0016,-80.11876,Private room,110,30,3,2018-12-31,0.04,2,363,0,
7256333,The Warehouse Loft,35968244,Romona,,Oakland Park,26.16939,-80.15577,Entire home/apt,150,2,0,,,2,358,0,
7303664,Spacious canal living.,14699627,Xiao,,Fort Lauderdale,26.18662616728168,-80.1064985474391,Entire home/apt,175,90,0,,,1,344,0,
7453324,Niko's Beach Home,8158649,Nikolas,,Deerfield Beach,26.30536,-80.08915,Entire home/apt,258,1,61,2024-11-14,0.56,1,238,14,
7463639,Fun 2 BR w/ pool steps away from LAS OLAS!,30636857,Marc,,Fort Lauderdale,26.12047,-80.13068,Entire home/apt,335,3,42,2024-12-17,2.32,1,37,30,
7512686,Wonderful Condo on the Beach - 4th floor - TIDES,22656773,Marcelo,,Hollywood,25.98819,-80.11888,Entire home/apt,239,5,13,2023-04-25,0.19,10,101,0,
7560967,Charming Private Room w/Canal Views in S. Florida,20240198,Bill,,Hollywood,26.01283,-80.16992,Private room,68,1,531,2024-12-13,4.63,6,330,29,
7572717,Exquisite Lush Victoria Park Apart.,20065593,Reinaldo,,Fort Lauderdale,26.1274,-80.12619,Entire home/apt,110,7,17,2024-05-13,0.15,16,190,2,
7650673,Plantation Paradise  5 bedroom 3 bath,37038660,Taylor,,Plantation,26.12213,-80.22791,Entire home/apt,892,3,140,2024-09-02,1.23,9,358,3,
7676851,3 BR So. Fla Saltwater Pool Home 100% 5 Star,29630633,Richard,,Plantation,26.11029,-80.28167,Entire home/apt,,5,3,2023-05-15,0.04,3,244,0,
7692530,Miami Hollywood One Bedroom + Parcial Ocean View,31595811,Miami Rent Apart,,Hollywood,25.99003,-80.11929,Entire home/apt,145,1,1,2018-05-13,0.01,45,224,0,
7708675,Miami Hollywood Condo with Ocean view,31595811,Miami Rent Apart,,Hollywood,25.9883,-80.12006,Entire home/apt,145,1,8,2024-03-09,0.08,45,283,1,
7743294,Miami Hollywood Condo Incredible View,31595811,Miami Rent Apart,,Hollywood,25.9885,-80.11932,Entire home/apt,145,1,7,2022-02-07,0.10,45,226,0,
7743542,Miami Hollywood Condo for 6 People,31595811,Miami Rent Apart,,Hollywood,25.98852,-80.12,Entire home/apt,193,1,6,2023-03-10,0.09,45,311,0,
7744666,Miami Hollywood Condo with great Bay View,31595811,Miami Rent Apart,,Hollywood,25.98768,-80.11966,Entire home/apt,141,1,6,2024-04-19,0.18,45,262,4,
7747442,Miami Hollywood High Rise Condo,31595811,Miami Rent Apart,,Hollywood,25.98732,-80.11917,Entire home/apt,204,1,26,2024-03-14,0.32,45,269,3,
7806651,Large Artful Master Bedroom w/ Bath and Breakfast,41093189,Mary,,Hollywood,26.0011,-80.1592,Private room,75,30,59,2024-02-06,0.54,1,329,1,
7815065,Special offer!,41143029,Natalia,,Deerfield Beach,26.32062,-80.0761,Entire home/apt,290,180,4,2019-03-29,0.04,1,365,0,
7929606,2BR Amazing SouthBayView Condo with Kitchen,1833853,Ricardo,,Hallandale Beach,25.98598,-80.1223,Entire home/apt,329,3,46,2023-04-08,0.41,164,298,0,
8001177,LakeRidge Walkable/free parking close to FLL/beach,42237597,Valentina,,Fort Lauderdale,26.14153,-80.13044,Entire home/apt,301,2,2,2024-12-15,2,2,85,2,
8023794,Quiet Oasis-Private Studio/Large Saltwater Pool,21590032,Allen,,Oakland Park,26.16913,-80.1325,Entire home/apt,140,5,225,2024-12-02,1.99,2,275,10,
8036429,Unique Penthouse Condo With Private Terrace,42431030,Ness,,Hallandale Beach,25.98662,-80.12244,Entire home/apt,360,2,161,2024-11-30,1.46,2,269,7,
8070376,Newly Renovated w Heated Saltwater Pool & Hot Tub,41173982,Evan,,Hollywood,26.02577,-80.1719,Entire home/apt,400,2,94,2024-12-22,3.34,1,304,35,
8093626,"THE TIDES, 2 bedrooms condo with great OCEAN VIEW!",15362033,Ana,,Hollywood,25.98909,-80.11868,Entire home/apt,244,4,53,2024-08-10,0.48,26,34,6,
8100859,Beautiful High Floor Condo a Block from Beach!,9214745,Wai Sin,,Fort Lauderdale,26.1659,-80.10033,Entire home/apt,90,90,1,2024-03-31,0.11,1,258,1,
8106624,Country State Colonial House,33870641,Willie,,Southwest Ranches,26.04805,-80.339,Entire home/apt,1643,30,74,2020-11-21,0.66,5,364,0,
8116053,Magnificent ocean view,42855939,Anna,,Hollywood,25.9908,-80.11846,Entire home/apt,225,30,3,2019-09-02,0.03,1,243,0,
8149468,Ft Lauderdale/Walk to the beach /,33870641,Willie,,Fort Lauderdale,26.1806,-80.10144,Entire home/apt,1500,10,15,2021-06-11,0.13,5,358,0,
8153249,2 Bed / 2 Bath Penthouse Condo - Fort Lauderdale,43045646,Mark,,Lauderhill,26.17586,-80.24439,Entire home/apt,142,4,35,2024-11-24,0.32,2,302,6,
8283564,A piece of Jamaica in Ft Lauderdale,43677268,Tricia,,Plantation,26.14778,-80.23584,Private room,51,3,108,2024-08-14,0.96,1,114,2,
8351419,Penthouse at the Ocean Manor Resort,44018370,Samantha,,Fort Lauderdale,26.17694,-80.09793,Entire home/apt,681,1,99,2024-10-10,0.91,7,331,9,
8352103,2 Bedroom Oceanfront Tides,25080373,Sergei,,Hollywood,25.988332748413086,-80.11813354492188,Entire home/apt,245,3,228,2024-12-23,2.03,1,86,26,
